,location.postalCode,location.lat,location.lng,categories
49,M3H,43.752728,-79.440056,Park
50,M3H,43.756190568366485,-79.43941837290544,Frozen Yogurt Shop
51,M3H,43.75620987159905,-79.43929448082638,Diner
52,M3H,43.75380469452393,-79.44883360144571,Church
53,M3H,43.749234430008954,-79.44036841392517,Synagogue
55,M3H,43.754629,-79.444282,Veterinarian
56,M3H,43.75212625479518,-79.44327306280131,Bar
57,M3H,43.755839599381154,-79.43973985818259,Nail Salon
59,M3H,43.753812,-79.435418,Playground
60,M3H,43.752013,-79.437927,Residential Building (Apartment / Condo)
61,M3H,43.75101804578027,-79.43776713904883,Doctor's Office
63,M3H,43.754837,-79.442467,Convenience Store
64,M3H,43.756056888445045,-79.44122898584484,Office
65,M3H,43.75560003075668,-79.44014099088349,Yoga Studio
66,M3H,43.7556228741921,-79.43790451640271,Laundry Service
68,M3H,43.756959,-79.439056,Medical Center
69,M3H,43.758435742017504,-79.43945961375138,Doctor's Office
72,M3H,43.755379,-79.441169,Office
73,M3H,43.75469948842051,-79.4418004527929,Medical Center
74,M3H,43.753845,-79.441698,Office
75,M3H,43.754729,-79.441264,Doctor's Office
76,M3H,43.75626662442154,-79.43699232693403,Residential Building (Apartment / Condo)
77,M3H,43.75327671917373,-79.44988342540083,Residential Building (Apartment / Condo)
78,M3H,43.755504032543726,-79.44072246551514,Capitol Building
79,L4L,43.757481,-79.445762,Office
80,M3H,43.75549802645433,-79.44110809815105,Office
81,M3H,43.756689,-79.438306,Cosmetics Shop
82,M3H,43.75259061255289,-79.43878372661241,Synagogue
83,K0K,43.7546,-79.441,Hotel
87,M3H,43.754902,-79.441757,Spa
88,M3H,43.75568625295277,-79.43758030551854,Doctor's Office
89,M3H,43.75686,-79.438876,Doctor's Office
90,M3H,43.751167,-79.437785,Dentist's Office
91,M2K,43.75542653837573,-79.4383192062378,Salon / Barbershop
92,M3H,43.75338085,-79.44859297999999,Residential Building (Apartment / Condo)
93,M3H,43.757737,-79.437477,Residential Building (Apartment / Condo)
94,M3H,43.756991901108044,-79.43939208984375,Dentist's Office
95,M3H,43.756786,-79.438838,Doctor's Office
96,M3H,43.755528,-79.441032,Non-Profit
97,M3H,43.75543,-79.440986,Laundry Service
98,M3H,43.755391,-79.440316,Auditorium
99,M4N,43.72987356727936,-79.40315052455423,Non-Profit
100,M3H,43.75558887147071,-79.43805837879565,Laundry Service
101,M3H,43.755716104429084,-79.43747040326475,Convenience Store
102,M3H,43.75578017077131,-79.43743743256304,Chinese Restaurant
103,M3H,43.75783167233978,-79.43895956764658,Building
104,M3H,43.75695050961354,-79.43659667567933,Building
105,M3H,43.755837,-79.437241,Car Wash
106,M3H,43.756571,-79.439344,Salon / Barbershop
107,M3H,43.755209758728036,-79.43794298202505,Automotive Shop
108,M3H,43.75033817925244,-79.44487752150049,School
109,M3H,43.754650508877425,-79.44745998186256,Church
110,M3H,43.753961,-79.447187,Synagogue
111,M3H,43.75559,-79.43783,Playground
112,M3H,43.758119,-79.437988,Synagogue
113,M3H,43.750759,-79.438099,Synagogue
114,m2n,43.756542,-79.438568,Bar
115,M3H,43.7578510416483,-79.4368219772967,Residential Building (Apartment / Condo)
116,M3H,43.755792,-79.439904,Art Gallery
117,M3H,43.7551384481392,-79.4374978788405,Residential Building (Apartment / Condo)
118,M3H,43.75425,-79.43727,Residential Building (Apartment / Condo)
119,M3H,43.75550649079523,-79.4359152723103,Residential Building (Apartment / Condo)
120,M3H,43.75645349492627,-79.43744292768082,Residential Building (Apartment / Condo)
121,M3H,43.75200982718585,-79.43765174191314,General Travel
122,M3H,43.75561,-79.438599,Bus Stop
0,M4H,43.70677140337971,-79.34658765792847,Bus Line
1,M4H,43.70525,-79.348625,Middle Eastern Restaurant
2,M4H,43.704058,-79.348094,Gas Station
3,M4H,43.705116503799566,-79.35059756040579,Fast Food Restaurant
4,M4H,43.7050898,-79.3505453,Coffee Shop
5,M4H,43.704596336290024,-79.34967021023124,Sandwich Place
6,M4H,43.70531094557909,-79.34732168914252,Supermarket
7,M4H,43.70677214060381,-79.34802059679843,Office
8,M4H,43.705564293137044,-79.34713894303022,Pizza Place
9,M4H,43.705337,-79.35129,Yoga Studio
10,M4H,43.70575095291481,-79.35205378554073,Grocery Store
11,M4H,43.705923230061344,-79.35152127765924,Indian Restaurant
12,M4H,43.704646,-79.349772,Dentist's Office
13,M4H,43.70581,-79.347044,Pharmacy
14,M4H,43.70422,-79.35186,Camera Store
15,M4H,43.705689,-79.346018,Discount Store
16,M4H,43.70568979999999,-79.34601839999999,Financial or Legal Service
17,M4C,43.705425770871244,-79.3462684750557,Pizza Place
18,M4H,43.70545935146599,-79.34634127956957,Accessories Store
19,M4H,43.704578351261326,-79.34977027417523,Indian Restaurant
20,M4H,43.706002599734134,-79.34727349331206,Filipino Restaurant
21,M4H,43.705921,-79.351308,Dessert Shop
22,M4H,43.70688280775818,-79.35081900071673,Gym / Fitness Center
23,M4H,43.7063562,-79.3456426,Bank
24,M4H,43.707167,-79.345204,Funeral Home
25,M4H,43.70569443770736,-79.34600473543637,Electronics Store
26,M4H,43.70567783689684,-79.34626579284668,Restaurant
27,M4H,43.70595808715077,-79.34621739557006,Shopping Mall
28,M4H,43.70736615563904,-79.34267139514535,Real Estate Office
29,M4H,43.70405542480965,-79.34728999474405,Church
30,M4H,43.704765,-79.34953800000001,Mediterranean Restaurant
31,M4H,43.7027814036671,-79.34953966253453,Tennis Court
32,M4H,43.70590591430664,-79.3455581665039,Mountain
33,M4H,43.705999494554625,-79.34556282896551,Bank
34,M4H,43.705576,-79.34607,Cosmetics Shop
35,M4H,43.705785,-79.346395,Lottery Retailer
36,Can,43.702382,-79.34943,Pool
37,M4H,43.7057631513115,-79.3460780382156,Mobile Phone Shop
38,M4H,43.70460113940392,-79.3496991723634,African Restaurant
39,M4H,43.70593771010458,-79.35084873509892,Mosque
40,M4H,43.706181,-79.34616,Business Service
41,M4H,43.706700447882305,-79.34501827004178,Liquor Store
42,M4H,43.703802606317,-79.3492866463821,Residential Building (Apartment / Condo)
43,M4H,43.70278,-79.351537,Office
45,M4H,43.708198399139754,-79.34680045101588,Mobile Phone Shop
46,M4H,43.70515823364258,-79.34662628173828,Salon / Barbershop
47,M4H,43.704669,-79.350058,Furniture / Home Store
49,M4H,43.70590882676389,-79.34582135582238,Dentist's Office
50,M4H,43.702806,-79.345255,Church
51,M4H,43.706049,-79.34671,Furniture / Home Store
52,M4H,43.70443946146566,-79.35104269162869,Office
54,M4H,43.705585,-79.34623,Fast Food Restaurant
55,M4H,43.70412306369189,-79.35020520173192,Laundry Service
56,M4H,43.70476,-79.34536,Elementary School
58,M4H,43.704861,-79.34953,Fried Chicken Joint
59,M4H,43.70462,-79.349586,Fried Chicken Joint
60,M4H,43.70363411002796,-79.35236679614582,Office
62,M4H,43.702514,-79.351917,Hookah Bar
63,M4H,43.70504280393506,-79.35060672307372,Medical Center
64,M4H,43.70413810355701,-79.34935265066221,Medical Center
65,M4H,43.7047735867938,-79.34952316150212,Middle Eastern Restaurant
66,M4H,43.705887244788975,-79.34702342783567,Sandwich Place
67,M4H,43.70374595901798,-79.3476420245948,Church
68,M4H,43.7068955722956,-79.34761452231075,Office
69,M4H,43.70243744114018,-79.35115674949172,Community Center
70,M4H,43.703094482421875,-79.35247802734375,Non-Profit
71,M4H,43.70484197134085,-79.34649792270348,Photography Lab
72,M4H,43.707308,-79.350424,Student Center
73,M4H,43.70580102277168,-79.34581585525845,Event Space
74,M4H,43.70291571876347,-79.34636591004029,Residential Building (Apartment / Condo)
75,M4H,43.70575,-79.34673,Supplement Shop
76,M4H,43.704666,-79.349506,Indian Restaurant
77,M4H,43.705466,-79.350455,Community Center
78,M4H,43.70456326548631,-79.34641312288211,Church
79,M4H,43.7047,-79.3497,Residential Building (Apartment / Condo)
80,M4H,43.707003343673605,-79.35044721480328,Grocery Store
81,M4H,43.705758,-79.348322,General Entertainment
82,M4H,43.705973,-79.350383,Dive Bar
83,M4H,43.70309838239294,-79.35220179071224,Office
84,M4H,43.70306,-79.34665,Electronics Store
85,M4H,43.70584487915039,-79.34626007080078,Doctor's Office
86,M4H,43.705538,-79.346537,Bank
87,M4H,43.70626,-79.346847,Toy / Game Store
88,M4H,43.70571,-79.346624,Fast Food Restaurant
89,M4H,43.7061,-79.34697,Travel Lounge
90,M4H,43.705560765046286,-79.35198178301145,Gym
91,M4H,43.70551137025456,-79.34706447492002,Burger Joint
92,M4H,43.70545001006983,-79.35144826217264,Yoga Studio
93,M4H,43.70254128471271,-79.35167927157185,Maternity Clinic
94,M4H,43.70579722868971,-79.34570584391139,Chinese Restaurant
95,M4H,43.70716384839914,-79.34703147197303,Building
96,M4K,43.704464,-79.35279,Advertising Agency
97,M4H,43.70541218605295,-79.34616239015048,Luggage Store
98,M4K,43.704776165832705,-79.35259780326027,Building
99,M4H,43.70240868648977,-79.3521934119028,Residential Building (Apartment / Condo)
100,M4K,43.70481132515445,-79.35249880028158,Restaurant
101,M4H,43.702699435848544,-79.34680045101588,Bus Station
102,M4H,43.7058564526264,-79.34596437037041,Bakery
103,M4H,43.7084,-79.35,Residential Building (Apartment / Condo)
104,M4H,43.702794,-79.35176,Gym / Fitness Center
105,M4H,43.70840193463611,-79.34999068961882,Residential Building (Apartment / Condo)
106,M4H,43.706099,-79.346407,Café
0,M5H,43.650592,-79.385806,Concert Hall
1,M5H,43.6505944,-79.3845298,Hotel
2,M5H,43.6506601893789,-79.38624169559013,Opera House
3,M5H,43.65053979517576,-79.38460322737672,Italian Restaurant
4,M5H,43.651114152357934,-79.38165807060571,Insurance Office
5,M5H,43.65029624519052,-79.38451301997945,Italian Restaurant
6,M5H,43.650578865093934,-79.3834119303614,Food Court
7,M5H,43.65040796965282,-79.38472968736575,ATM
8,M5H,43.65032912559998,-79.38453301297716,Greek Restaurant
9,M5G,43.652278,-79.384642,Garden
10,M5H,43.64998659318569,-79.38410336664538,Restaurant
11,M5H,43.64961991853789,-79.38419826562541,Office
12,M5H,43.65098505166592,-79.38400232084814,Gym
13,M5H,43.650296,-79.383838,Comfort Food Restaurant
14,M5H,43.65044537453329,-79.38383755670375,Office
15,M5H,43.6503064607883,-79.3843638896942,Art Gallery
16,M5H,43.6514,-79.38312,American Restaurant
18,M5H,43.65059603893127,-79.38339613055128,Sushi Restaurant
19,M5H,43.65103684129781,-79.38382705245841,Café
20,M5H,43.651576,-79.383227,Watch Shop
21,M5H,43.650683,-79.38447,Moving Target
22,M5H,43.65052888986753,-79.38342187846952,Asian Restaurant
23,M5H,43.65097492328021,-79.38405339932878,Pool
24,M5H,43.65108286192474,-79.38386156958333,Pool
25,M5H,43.65119976208405,-79.38452034718189,Ballroom
26,M5H,43.650546552943766,-79.38338493349875,Tea Room
27,M5H,43.65014006138457,-79.38485690552969,University
28,M5V,43.643368,-79.390086,Coworking Space
29,M5H,43.65040382602795,-79.3839207575071,Office
30,M5H,43.65053290822287,-79.38360143813185,Ramen Restaurant
31,M5H,43.650565,-79.383419,Vegetarian / Vegan Restaurant
32,M5H,43.651041,-79.384065,Taco Place
33,M5H,43.650317,-79.383917,Thai Restaurant
34,M5H,43.65038690721818,-79.38346507970056,Indian Restaurant
35,M5H,43.650722,-79.382809,Chinese Restaurant
36,M5H,43.650402,-79.38377,Corporate Cafeteria
37,M5H,43.650006,-79.384502,Bagel Shop
38,M5H,43.651084,-79.38406,Convenience Store
39,M5H,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
40,M5H,43.650814,-79.384241,Financial or Legal Service
41,M5H,43.650361,-79.383767,Coffee Shop
42,M5H,43.650421,-79.383919,BBQ Joint
43,M5H,43.65065218852629,-79.38414092873634,Coffee Shop
44,M5H,43.650413,-79.383953,Fried Chicken Joint
45,M5H,43.650696,-79.384149,Pizza Place
46,M5H,43.649699,-79.383866,Nail Salon
47,M5H,43.650375,-79.383839,Bakery
48,M5H,43.6507113063884,-79.38346507970056,Coffee Shop
49,M5H,43.649734,-79.38412,Coffee Shop
50,M5H,43.650326,-79.38393,Food Court
51,M5H,43.650319,-79.383831,Café
52,M5H,43.650513,-79.383835,Middle Eastern Restaurant
53,M5H,43.65107727050781,-79.38520812988281,Light Rail Station
54,M5H,43.650319,-79.383782,Gym / Fitness Center
55,M5H,43.65095063116575,-79.38371682433058,Hotel Bar
56,M5H,43.651063,-79.384527,Lounge
57,M5H,43.650575,-79.384469,Student Center
58,M5H,43.650356,-79.383913,Bar
59,M5H,43.650356,-79.383484,Clothing Store
60,M5H,43.651047,-79.38385,Ballroom
61,M5H,43.650295,-79.38375,Vegetarian / Vegan Restaurant
63,M5H,43.650475,-79.384972,General Travel
64,M5H,43.65017526337863,-79.38375649082487,Building
65,M5H,43.65059081063037,-79.3836135345389,Building
66,M5H,43.651123,-79.38373,Salon / Barbershop
67,M5H,43.6503899664019,-79.38430082235452,Office
68,M5H,43.650564,-79.383473,Food Court
69,M5H,43.651102,-79.38401,Seafood Restaurant
70,M5H,43.650635,-79.384668,Building
71,M5H,43.65096631402739,-79.38435316085815,Hotel
72,M5H,43.650478,-79.383981,Café
73,M5H,43.65054263532731,-79.38392249648946,Office
74,M5H,43.65022782352305,-79.38486260004564,Japanese Restaurant
75,M5H,43.65033721923828,-79.38407897949219,Non-Profit
76,M5H,43.65050064403315,-79.3845867325828,Indian Restaurant
77,M5H,43.650261756050696,-79.3841578669092,Office
78,M5H,43.650484196336286,-79.38443827930527,Office
79,M5H,43.65014743415438,-79.38437229999438,Meeting Room
80,M5H,43.65027563574131,-79.38470219607849,Embassy / Consulate
81,M5H,43.650384,-79.383919,Financial or Legal Service
82,M5H,43.650755,-79.384601,Bus Line
83,M5H,43.65069891312861,-79.38515305215851,Bike Rental / Bike Share
84,M5H,43.65071385140467,-79.38428432750672,Hotel Bar
85,M5H,43.65118090000001,-79.3844646,Women's Store
86,M5H,43.650091,-79.384779,Professional & Other Places
88,M5H,43.650500536022925,-79.38373357057571,Mental Health Office
89,M5H,43.65064900043195,-79.38349257135523,Miscellaneous Shop
90,M5H,43.650947,-79.384097,Office
91,M5H,43.6506,-79.3853,Office
92,M5H,43.650442786309945,-79.38335749932767,Korean Restaurant
93,M5H,43.650399,-79.384214,Office
94,M5H,43.650156,-79.385264,Building
96,M5H,43.651119,-79.38416900000001,Bank
97,M5H,43.65063406157219,-79.38381697226401,Tech Startup
98,M5T,43.650182252309015,-79.38483595848083,Office
99,M5H,43.649819,-79.384363,Coworking Space
100,M5H,43.64993476751952,-79.38457023778594,Office
101,M5H,43.650066,-79.384416,Miscellaneous Shop
102,M5H,43.65067,-79.383806,Building
103,M5H,43.650452,-79.383864,Corporate Coffee Shop
104,M5H,43.65085,-79.38353,Travel Agency
105,M5H,43.650640269803546,-79.38559770584106,Meeting Room
106,M5H,43.65083279808508,-79.38426783265596,Advertising Agency
107,M5H,43.650959,-79.384554,Building
108,M5H,43.650423,-79.384081,Paper / Office Supplies Store
109,M5H,43.650714,-79.384139,Ice Cream Shop
110,M5H,43.650685,-79.383625,Juice Bar
111,M5H,43.650929600669016,-79.38431181891809,Winery
112,M5H,43.650355,-79.383723,Snack Place
113,M5H,43.650985,-79.384162,Convention Center
114,M5H,43.65046691894531,-79.3837890625,Tech Startup
115,M5H,43.65106723211892,-79.38442826271057,Other Great Outdoors
116,M5H,43.65106297001798,-79.38415236861843,Meeting Room
117,M5H,43.65089,-79.38375,Fast Food Restaurant
118,M5H,43.65102841748841,-79.38431024551392,Frozen Yogurt Shop
119,M5H,43.651010971392715,-79.38365752111193,Breakfast Spot
120,M5H,43.651283850781745,-79.38467470478305,Bike Rental / Bike Share
121,M5H,43.65127182006836,-79.38412475585938,Moving Target
122,M5H,43.650379,-79.383734,Café
123,M5H,43.65066907162267,-79.38373999588006,Tech Startup
124,M5H,43.650170619789606,-79.38402590784064,Gay Bar
125,M5X,43.65109,-79.38388,Café
0,M6H,43.66887675155326,-79.44360330056674,Music Venue
1,M6H,43.668167,-79.44216,Motorcycle Shop
2,M6H,43.66912616885337,-79.44025978782156,Furniture / Home Store
3,M6H,43.667504,-79.442086,Pharmacy
4,M6H,43.66791838591585,-79.44075425394298,Grocery Store
5,M6H,43.6679341,-79.4416984,Bank
6,M6H,43.66759222242334,-79.44205284118652,Shopping Mall
7,M6H,43.667021,-79.441989,Community Center
8,M6H,43.6679993526442,-79.44090462879049,Post Office
9,M6H,43.669292,-79.441453,Warehouse
10,M6H,43.66851080134474,-79.44045282909538,Automotive Shop
11,M6H,43.667096215743925,-79.44175682188086,Pet Store
12,M6H,43.66799,-79.441034,Post Office
13,M6H,43.66792426071286,-79.4391039216631,Fast Food Restaurant
14,M6H,43.66758613,-79.44408143,Gas Station
15,M6H,43.6709,-79.4424,Park
16,M6H,43.669467,-79.439335,Pizza Place
17,M6H,43.66700154292355,-79.44174720320675,Liquor Store
18,M6H,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
19,M6H,43.668752356406614,-79.44449838823707,Speakeasy
20,M6H,43.670396225447575,-79.4440974385171,Park
21,M6H,43.66705039063128,-79.44179124412831,Bakery
22,M6H,43.66776242462127,-79.43935520874511,Church
23,M6H,43.667581,-79.440921,Fabric Shop
24,M6H,43.667152973386976,-79.44168506071436,Salon / Barbershop
25,M6H,43.667027,-79.44314,Athletics & Sports
26,M6H,43.669069,-79.442024,Automotive Shop
27,M6H,43.66729321721379,-79.43947609874155,Pool
28,M6H,43.669426,-79.438547,Music Venue
29,M6H,43.66976520354537,-79.43838357925415,Portuguese Restaurant
30,M6H,43.66960144042969,-79.43827819824219,Portuguese Restaurant
31,M6H,43.671024,-79.43983,Film Studio
32,M6H,43.66946775351141,-79.44236092654447,Portuguese Restaurant
33,M6H,43.66804532930508,-79.43914090336118,Bus Station
34,M6H,43.66808891075832,-79.43960666656494,Gas Station
35,M6H,43.66693250395496,-79.4394486237563,Park
36,M6H,43.6671,-79.444983,Convenience Store
37,M6H,43.667299,-79.442839,Sushi Restaurant
38,M6E,43.67009589583349,-79.4392727836565,Café
39,M6H,43.669697,-79.438334,Other Nightlife
40,M6H,43.66689036280581,-79.44503732475641,Dog Run
41,M6H,43.669409,-79.439267,Bar
43,M6H,43.670184269427175,-79.43940818309784,Winery
44,M6H,43.667801,-79.440869,Sandwich Place
45,M6H,43.66879344781887,-79.43891560741953,Furniture / Home Store
46,M6H,43.669967204719924,-79.43959149359,Salon / Barbershop
47,M6H,43.668837,-79.445087,Residential Building (Apartment / Condo)
49,M6H,43.670259,-79.444454,Cosmetics Shop
50,M6H,43.669505607786704,-79.4394486237563,Wine Shop
51,M6H,43.667003,-79.445021,Dog Run
53,M6H,43.668945,-79.441128,Arts & Crafts Store
54,M6H,43.669245,-79.441071,Office
55,M6H,43.66936041552271,-79.44386100125797,Office
56,M6H,43.6714,-79.4435,Park
57,M6H,43.669301,-79.442387,Diner
58,M6H,43.66584,-79.44342,Dentist's Office
60,M6H,43.669671177601145,-79.44067949504789,Speakeasy
61,M6H,43.66822052001953,-79.44445037841797,Factory
62,M6H,43.66718567153111,-79.44111359304966,Office
64,M6H,43.669518,-79.438157,Garden Center
65,M6H,43.667359912831024,-79.44479510135876,Electronics Store
66,M6H,43.669104,-79.441768,Automotive Shop
68,M6H,43.668243,-79.444755,Factory
71,M6H,43.6691365,-79.4390031,Miscellaneous Shop
72,M6H,43.668135,-79.44004598818758,Smoke Shop
73,M6H,43.66937736445052,-79.44057509142552,Trade School
74,M6H,43.66784546013932,-79.4423444420711,Grocery Store
75,M6H,43.66760282236991,-79.44399287478839,Donut Shop
76,M6H,43.66805723333332,-79.43815776666666,Jewelry Store
77,M6H,43.671163,-79.442041,Coworking Space
78,M6H,43.66944344351488,-79.43922882357906,Bike Shop
79,M6H,43.66706318975968,-79.44163011205467,Men's Store
80,M6H,43.670323,-79.444037,Building
81,M6H,43.668579,-79.444524,Temple
82,M6H,43.67048645019531,-79.44004821777344,Park
83,M6H,43.66821902395143,-79.44145427612315,Taxi Stand
84,M6H,43.66995205555796,-79.44131690406786,Church
85,M6H,43.669801724422655,-79.44103666443915,Church
